Accion,Actividad,Categoria,Emocion,person,L_Wrist_x,L_Wrist_y,L_Thumb_metac_x,L_Thumb_metac_y,L_Thumb_pphl_x,L_Thumb_pphl_y,L_Thumb_mphl_x,L_Thumb_mphl_y,L_Thumb_dphl_x,L_Thumb_dphl_y,L_Index_metac_x,L_Index_metac_y,L_Index_pphl_x,L_Index_pphl_y,L_Index_mphl_x,L_Index_mphl_y,L_Index_dphl_x,L_Index_dphl_y,L_Middle_metac_x,L_Middle_metac_y,L_Middle_pphl_x,L_Middle_pphl_y,L_Middle_mphl_x,L_Middle_mphl_y,L_Middle_dphl_x,L_Middle_dphl_y,L_Ring_metac_x,L_Ring_metac_y,L_Ring_pphl_x,L_Ring_pphl_y,L_Ring_mphl_x,L_Ring_mphl_y,L_Ring_dphl_x,L_Ring_dphl_y,L_Little_metac_x,L_Little_metac_y,L_Little_pphl_x,L_Little_pphl_y,L_Little_mphl_x,L_Little_mphl_y,L_Little_dphl_x,L_Little_dphl_y,R_Wrist_x,R_Wrist_y,R_Thumb_metac_x,R_Thumb_metac_y,R_Thumb_pphl_x,R_Thumb_pphl_y,R_Thumb_mphl_x,R_Thumb_mphl_y,R_Thumb_dphl_x,R_Thumb_dphl_y,R_Index_metac_x,R_Index_metac_y,R_Index_pphl_x,R_Index_pphl_y,R_Index_mphl_x,R_Index_mphl_y,R_Index_dphl_x,R_Index_dphl_y,R_Middle_metac_x,R_Middle_metac_y,R_Middle_pphl_x,R_Middle_pphl_y,R_Middle_mphl_x,R_Middle_mphl_y,R_Middle_dphl_x,R_Middle_dphl_y,R_Ring_metac_x,R_Ring_metac_y,R_Ring_pphl_x,R_Ring_pphl_y,R_Ring_mphl_x,R_Ring_mphl_y,R_Ring_dphl_x,R_Ring_dphl_y,R_Little_metac_x,R_Little_metac_y,R_Little_pphl_x,R_Little_pphl_y,R_Little_mphl_x,R_Little_mphl_y,R_Little_dphl_x,R_Little_dphl_y
PonerseDePie,Descansar,Pausa,Neutral,0.0,1301.67,459.841,1314.32,459.30199999999996,1326.98,453.10900000000004,1333.71,448.801,1335.86,446.647,1322.94,434.531,1335.86,429.685,1343.94,429.954,1348.25,432.37699999999995,1320.52,439.37800000000004,1333.71,436.685,1340.98,438.301,1344.75,440.99300000000005,1317.02,443.955,1328.32,445.032,1329.94,450.686,1327.52,454.186,1315.13,449.34,1325.36,450.686,1327.79,453.379,1326.71,454.725,1345.04,526.299,1339.74,517.127,1335.51,501.958,1332.34,492.08099999999996,1330.22,485.731,1357.03,496.314,1355.97,482.556,1357.03,474.09,1358.09,467.38699999999994,1362.32,499.48900000000003,1357.03,487.142,1347.5,486.084,1344.68,493.49199999999996,1366.2,504.78,1358.79,494.19800000000004,1352.09,494.19800000000004,1347.86,498.783,1368.32,509.014,1361.26,502.311,1357.38,502.311,1354.21,506.19199999999995
PonerseDePie,Descansar,Pausa,Neutral,0.0,1302.28,457.449,1315.76,455.634,1331.59,445.777,1335.99,443.702,1334.44,443.184,1322.25,431.51199999999994,1333.4,429.95599999999996,1341.18,432.809,1339.11,450.18699999999995,1318.88,435.402,1330.81,440.07099999999997,1334.96,448.11199999999997,1338.33,455.634,1316.28,440.33099999999996,1326.92,443.962,1330.55,451.74300000000005,1327.95,455.374,1314.73,446.815,1322.77,448.89,1324.84,453.81800000000004,1326.66,457.19,1346.73,530.133,1340.47,522.225,1335.2,506.73900000000003,1331.25,498.501,1330.92,492.57,1355.63,498.17199999999997,1357.28,484.662,1355.96,477.413,1357.61,471.48199999999997,1361.89,500.80800000000005,1357.94,487.957,1348.05,489.934,1346.07,496.524,1365.18,504.43199999999996,1360.24,494.218,1352.66,495.20599999999996,1349.04,500.80800000000005,1367.82,508.716,1362.55,501.796,1357.61,503.11400000000003,1354.31,506.08
PonerseDePie,Descansar,Pausa,Neutral,0.0,1300.25,454.463,1312.53,452.92800000000005,1327.37,444.996,1336.58,440.135,1344.77,436.55300000000005,1320.46,430.156,1333.51,425.80699999999996,1342.46,430.412,1346.56,436.041,1317.9,432.715,1332.23,432.459,1338.37,436.29699999999997,1344.0,442.694,1315.86,437.57599999999996,1328.14,439.879,1331.46,446.02,1328.14,450.881,1314.32,443.205,1324.55,446.276,1326.6,450.37,1325.07,451.649,1349.38,531.8240000000001,1343.96,525.384,1336.5,511.825,1330.06,505.046,1327.01,500.978,1354.8,503.01199999999994,1356.84,490.131,1356.5,483.01300000000003,1357.18,477.25,1361.24,504.36800000000005,1358.19,493.18199999999996,1348.02,494.87699999999995,1346.33,499.283,1365.31,507.418,1360.23,498.605,1354.13,498.605,1350.06,504.029,1367.01,511.825,1362.26,505.046,1357.85,505.384,1354.46,508.435
PonerseDePie,Descansar,Pausa,Neutral,0.0,1300.48,451.876,1311.42,450.05199999999996,1324.96,441.45599999999996,1335.38,437.81,1345.02,435.726,1321.06,427.911,1333.82,424.785,1341.63,430.776,1346.06,433.381,1317.15,431.55800000000005,1331.21,431.55800000000005,1337.99,435.726,1343.72,441.19599999999997,1314.54,435.986,1327.31,437.81,1332.0,442.49800000000005,1333.82,447.18699999999995,1311.94,441.19599999999997,1324.96,444.843,1324.18,444.582,1323.4,446.145,1354.35,539.587,1346.3,531.18,1339.64,518.2180000000001,1336.49,506.658,1332.99,500.00199999999995,1352.25,509.11,1354.35,494.397,1356.46,486.34,1357.51,479.684,1359.96,510.161,1357.16,497.9,1351.9,498.251,1351.2,505.957,1363.11,513.664,1359.96,503.155,1353.3,503.505,1352.25,509.11,1365.92,517.1669999999999,1362.41,509.461,1358.21,510.51099999999997,1357.51,512.613
PonerseDePie,Descansar,Pausa,Neutral,0.0,1300.17,446.36400000000003,1311.63,446.885,1324.39,438.809,1336.9,434.901,1346.8,432.296,1322.05,425.00199999999995,1319.97,422.397,1334.55,435.68300000000005,1345.24,434.38,1318.14,424.22,1320.23,427.86699999999996,1320.23,426.30400000000003,1327.0,444.019,1313.97,426.30400000000003,1320.23,430.212,1322.31,440.63300000000004,1322.57,444.54,1313.71,432.81699999999995,1319.44,433.338,1321.53,438.809,1321.79,444.54,1353.96,537.484,1348.25,528.739,1341.79,513.529,1341.41,505.92400000000004,1338.75,498.319,1350.54,512.768,1353.2,500.22,1354.34,494.897,1356.62,489.19300000000004,1357.0,515.43,1356.24,505.54400000000004,1351.68,507.445,1350.15,511.24699999999996,1360.42,519.2330000000001,1358.52,511.62800000000004,1354.72,513.529,1353.96,516.571,1364.22,523.795,1361.94,518.472,1357.76,519.613,1356.62,521.894
PonerseDePie,Descansar,Pausa,Neutral,0.0,1303.02,444.809,1314.31,445.31,1326.85,437.283,1337.64,433.77099999999996,1347.67,430.51,1322.34,424.23800000000006,1328.36,420.224,1330.11,419.472,1329.86,418.218,1318.07,426.496,1327.6,431.764,1330.62,435.778,1328.36,438.286,1314.06,430.00800000000004,1321.84,430.259,1326.35,437.283,1326.1,441.046,1311.05,434.272,1320.08,435.276,1323.34,439.791,1322.59,440.54400000000004,1355.45,535.262,1355.04,534.854,1353.0,516.092,1352.59,505.48699999999997,1354.63,496.106,1348.92,509.566,1342.39,495.69800000000004,1334.64,489.98800000000006,1323.63,491.211,1350.14,510.38199999999995,1340.35,498.961,1332.61,493.659,1326.08,493.251,1348.1,512.4209999999999,1340.76,503.04,1333.01,498.961,1330.57,501.0,1346.47,513.645,1344.84,507.119,1330.57,503.04,1331.38,502.63199999999995
PonerseDePie,Descansar,Pausa,Neutral,0.0,1305.11,443.92199999999997,1315.81,444.397,1328.64,437.267,1339.34,434.414,1348.37,431.324,1324.36,423.481,1331.97,431.324,1330.78,434.652,1329.59,434.89,1319.37,424.907,1327.69,432.275,1330.31,436.316,1330.07,438.69300000000004,1315.81,427.284,1324.84,432.98800000000006,1326.98,437.267,1327.45,440.594,1313.43,432.51300000000003,1322.22,434.17699999999996,1322.94,438.69300000000004,1322.94,440.35699999999997,1351.97,531.182,1349.97,522.351,1349.57,517.534,1349.57,512.316,1349.97,504.287,1353.58,525.161,1351.17,517.133,1349.57,510.309,1349.97,502.68199999999996,1355.99,533.189,1352.78,523.957,1348.76,516.33,1344.75,509.506,1356.39,533.992,1351.97,525.161,1349.57,517.935,1345.95,509.506,1356.79,536.802,1351.57,527.971,1351.97,508.301,1348.76,504.689
PonerseDePie,Descansar,Pausa,Neutral,0.0,1303.53,446.301,1315.01,444.836,1327.46,438.731,1338.69,435.556,1347.97,433.603,1324.29,422.61400000000003,1328.19,420.661,1343.82,434.335,1348.22,435.31199999999995,1320.62,422.37,1325.26,431.405,1334.79,437.754,1325.51,438.975,1316.47,426.52099999999996,1323.07,430.917,1325.02,437.754,1325.02,441.417,1313.79,433.35900000000004,1319.89,430.184,1321.11,423.347,1323.8,441.905,1332.68,527.641,1353.34,559.9119999999999,1351.62,528.072,1352.05,528.932,1343.44,540.119,1352.48,529.793,1352.91,540.98,1350.32,550.876,1349.46,560.342,1350.76,531.514,1353.34,538.828,1351.62,549.585,1349.89,557.761,1350.32,530.653,1353.34,539.689,1352.48,547.434,1350.32,555.179,1351.19,532.374,1353.34,543.131,1350.32,552.597,1350.76,554.318
PonerseDePie,Descansar,Pausa,Neutral,0.0,1306.32,452.54400000000004,1314.65,447.334,1326.11,440.82099999999997,1338.1,437.95599999999996,1348.52,436.653,1325.59,426.233,1326.9,414.25,1328.2,410.86300000000006,1349.3,437.695,1322.73,423.36699999999996,1326.38,412.94699999999995,1327.68,410.602,1331.33,445.77099999999996,1319.86,424.409,1324.03,414.25,1325.07,412.94699999999995,1323.51,411.12300000000005,1318.04,425.972,1321.69,420.241,1324.55,418.67800000000005,1327.68,418.939,1342.61,567.0,1330.78,566.124,1348.3,549.911,1351.37,570.505,1346.99,568.315,1350.06,551.225,1348.3,549.472,1346.99,556.922,1346.99,563.933,1346.11,550.7869999999999,1343.48,550.349,1346.99,574.011,1346.99,563.933,1346.99,552.54,1336.91,556.4830000000001,1326.39,556.4830000000001,1324.64,558.236,1347.43,552.9780000000001,1350.06,566.562,1348.74,560.865,1324.64,555.169
PonerseDePie,Descansar,Pausa,Neutral,0.0,1326.65,420.834,1319.02,433.722,1323.75,430.82800000000003,1336.9,441.349,1336.38,440.82300000000004,1327.43,437.404,1335.59,441.61199999999997,1341.11,440.82300000000004,1346.9,439.77099999999996,1322.96,440.56,1327.43,442.664,1334.54,442.92699999999996,1336.9,440.56,1317.7,442.13800000000003,1325.07,444.505,1328.49,443.97900000000004,1329.54,443.97900000000004,1319.28,430.30199999999996,1319.54,431.61800000000005,1320.86,440.034,1324.28,444.505,1312.98,575.0930000000001,1320.08,567.993,1342.71,556.455,1341.38,556.899,1344.04,571.543,1336.5,556.899,1340.05,557.3430000000001,1346.26,542.255,1344.04,568.436,1336.06,555.124,1335.61,554.236,1343.16,572.874,1340.49,578.1990000000001,1329.4,557.786,1341.38,565.33,1340.94,564.886,1328.51,568.88,1341.38,557.786,1342.71,564.886,1343.16,564.443,1343.16,564.443
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.61,615.857,1279.5,605.92,1270.03,595.9830000000001,1270.03,595.51,1262.93,628.632,1275.24,617.276,1283.28,610.178,1261.52,625.793,1256.31,619.6419999999999,1274.76,613.491,1271.45,623.427,1260.57,626.266,1256.31,628.159,1269.09,595.51,1274.76,619.6419999999999,1257.73,629.5790000000001,1255.84,629.5790000000001,1269.56,592.6709999999999,1289.43,610.178,1255.84,633.364,1256.31,633.364
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.63,601.164,1310.82,590.595,1316.79,563.025,1318.17,563.944,1316.79,559.349,1314.49,590.136,1321.85,574.053,1299.33,601.164,1295.66,604.38,1314.95,586.46,1303.47,600.245,1297.03,601.164,1294.28,607.137,1314.49,592.433,1296.57,603.461,1296.57,602.0830000000001,1294.28,607.137,1314.49,595.19,1294.28,597.488,1296.11,600.245,1296.11,600.245
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.14,547.96,1312.36,557.315,1312.83,554.508,1323.59,571.814,1314.7,574.1519999999999,1324.05,569.007,1309.09,590.054,1298.33,595.1990000000001,1292.25,600.344,1312.83,581.168,1301.6,596.602,1294.59,595.1990000000001,1291.31,600.344,1312.83,583.974,1296.93,600.812,1295.99,596.602,1291.31,599.876,1297.86,601.747,1295.06,601.279,1293.65,594.264,1293.18,594.264
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.57,541.803,1313.81,556.045,1314.73,554.2080000000001,1317.94,558.802,1305.54,563.856,1314.73,579.935,1311.05,584.53,1322.54,565.693,1325.75,558.3430000000001,1306.0,588.205,1307.38,586.827,1296.81,592.34,1306.46,562.018,1302.32,595.096,1299.57,595.556,1297.27,594.637,1293.59,571.206,1297.27,595.556,1298.19,596.015,1297.73,596.015,1299.57,591.88
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.1,538.369,1312.65,552.448,1314.52,551.509,1320.62,560.895,1327.66,555.263,1316.87,567.465,1310.3,577.32,1304.2,580.604,1324.38,551.509,1310.3,574.035,1305.61,581.543,1297.16,585.7669999999999,1294.35,589.521,1301.85,589.052,1298.1,589.052,1297.63,586.705,1293.88,589.052,1296.69,589.99,1297.16,589.99,1298.57,587.174,1293.88,582.482
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.67,554.88,1306.26,544.105,1311.88,543.168,1314.69,546.9159999999999,1323.59,542.231,1309.07,574.0880000000001,1315.63,562.376,1319.38,554.411,1321.25,543.168,1302.04,581.115,1305.32,572.683,1305.32,561.439,1302.98,555.349,1295.02,582.052,1294.55,582.521,1301.11,561.9069999999999,1299.23,560.033,1290.8,580.6469999999999,1294.08,580.6469999999999,1285.65,569.872,1284.24,563.313
DarPaso,Caminar,Pausa,Neutral,0.0,1144.71,536.2919999999999,1145.66,538.8430000000001,1131.63,533.741,1131.95,533.741,1133.86,531.189,1127.8,529.595,1131.63,531.508,1133.54,533.1030000000001,1134.5,532.465,1128.76,529.914,1134.5,530.87,1134.18,532.784,1134.5,533.1030000000001,1129.4,530.232,1126.85,528.638,1132.91,534.06,1124.93,528.638,1134.18,528.319,1129.72,532.784,1127.48,530.87,1124.93,528.638,1293.01,543.385,1299.89,540.177,1307.68,538.803,1312.26,540.636,1319.13,534.679,1307.68,566.2959999999999,1315.01,551.633,1315.92,544.3009999999999,1317.76,536.053,1301.72,573.169,1305.38,561.255,1303.55,553.466,1298.51,547.0509999999999,1294.39,576.376,1298.97,563.5459999999999,1297.14,555.298,1293.93,552.091,1287.51,574.085,1286.6,569.045,1286.6,558.964,1283.85,554.84
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.03,432.836,1313.59,432.836,1315.34,426.269,1316.22,425.394,1317.53,426.707,1319.28,426.269,1316.66,425.394,1316.22,424.95599999999996,1300.46,444.656,1315.78,426.269,1317.53,428.89599999999996,1316.66,428.02,1302.65,448.158,1315.78,426.707,1317.1,430.647,1320.6,435.9,1303.96,446.407,1317.97,426.269,1314.91,426.269,1315.78,427.145,1321.47,441.591
DarPaso,Caminar,Pausa,Neutral,0.0,1149.9,473.702,1159.28,434.54900000000004,1153.78,447.816,1141.81,456.55199999999996,1140.51,458.17,1144.4,457.847,1145.69,459.14099999999996,1154.1,462.7,1167.69,473.055,1159.93,447.16900000000004,1160.25,458.17,1155.72,463.024,1163.49,471.76,1166.72,448.139,1162.19,459.14099999999996,1163.16,470.142,1163.49,472.084,1174.81,451.051,1168.34,457.199,1171.9,453.964,1164.46,472.084,1309.98,425.436,1312.67,436.216,1315.82,440.259,1315.82,439.81,1297.4,442.505,1321.21,425.88599999999997,1317.61,429.47900000000004,1302.79,416.902,1299.65,440.259,1321.21,428.58099999999996,1311.33,425.88599999999997,1301.0,426.335,1299.65,440.259,1304.14,433.971,1302.79,430.82599999999996,1303.69,436.666,1300.1,440.259,1304.59,440.259,1307.28,443.403,1302.79,447.895,1303.69,440.708
DarPaso,Caminar,Pausa,Neutral,0.0,1140.93,466.202,1136.16,459.731,1133.1,455.985,1132.42,455.644,1130.03,455.644,1131.73,457.00699999999995,1133.44,458.028,1139.23,449.514,1153.53,468.246,1146.72,443.724,1133.78,448.49199999999996,1140.25,448.151,1153.53,466.543,1149.1,444.745,1149.79,451.217,1156.94,452.23800000000006,1153.53,465.86199999999997,1165.11,448.832,1156.26,450.876,1160.0,451.217,1154.21,465.52099999999996,1294.53,414.033,1288.96,416.60699999999997,1297.11,423.471,1297.11,423.042,1297.53,426.474,1298.39,423.9,1293.24,423.9,1291.53,423.9,1288.1,424.75800000000004,1297.96,423.9,1290.24,422.184,1291.53,423.042,1288.53,426.045,1297.96,423.9,1292.39,420.039,1294.53,426.045,1291.1,429.048,1307.83,413.60400000000004,1295.39,424.329,1296.25,424.75800000000004,1294.1,426.903
DarPaso,Caminar,Pausa,Neutral,0.0,1137.25,462.963,1144.17,452.235,1127.56,443.92900000000003,1124.1,444.621,1120.29,458.464,1125.14,447.39,1128.6,446.352,1132.75,447.39,1142.44,461.925,1139.67,439.776,1137.94,443.23699999999997,1147.63,447.39,1141.06,461.233,1140.71,439.776,1149.36,445.31300000000005,1151.09,447.39,1145.9,458.11800000000005,1156.98,444.967,1149.36,451.543,1149.36,457.08,1146.94,457.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,1144.56,414.764,1104.05,429.728,1105.87,429.728,1106.24,428.99800000000005,1120.47,441.772,1127.04,423.88800000000003,1127.41,438.12199999999996,1124.85,440.31199999999995,1136.53,444.32599999999996,1126.68,424.61800000000005,1129.6,437.392,1131.06,438.48699999999997,1139.09,443.597,1128.5,426.80800000000005,1128.5,434.837,1136.17,440.31199999999995,1139.09,441.772,1145.65,429.36300000000006,1139.09,439.94699999999995,1136.53,440.31199999999995,1138.72,440.67699999999996,1269.88,487.961,1279.35,498.289,1279.35,494.416,1273.75,503.45300000000003,1267.73,509.477,1277.63,525.83,1274.61,529.703,1268.16,528.4119999999999,1270.31,517.2230000000001,1268.59,530.133,1261.7,530.133,1258.26,522.387,1254.82,519.375,1258.26,527.982,1254.82,526.26,1252.24,520.236,1250.95,516.793,1250.52,522.387,1250.95,519.805,1248.79,515.502,1247.07,513.781
DarPaso,Caminar,Pausa,Neutral,0.0,1100.52,422.69300000000004,1098.33,434.343,1095.78,431.795,1095.78,431.43,1091.42,454.731,1096.51,432.88699999999994,1117.63,438.712,1117.63,440.168,1126.37,441.26,1111.8,436.163,1119.08,437.62,1119.08,439.80400000000003,1127.09,441.624,1112.17,437.62,1119.08,438.712,1122.73,441.98800000000006,1126.37,443.809,1136.92,425.969,1101.97,440.89599999999996,1124.18,443.445,1126.73,444.901,1268.28,496.399,1269.16,486.76,1271.35,481.94,1267.84,493.77,1263.9,500.781,1275.29,513.927,1273.1,519.623,1268.72,516.556,1267.84,507.35400000000004,1269.16,520.937,1261.71,520.937,1257.33,514.365,1255.57,509.545,1261.71,521.814,1254.26,520.937,1252.07,515.241,1249.88,509.983,1253.82,518.747,1251.63,518.747,1249.0,514.365,1246.81,510.85900000000004
DarPaso,Caminar,Pausa,Neutral,0.0,1095.28,435.208,1095.62,434.523,1090.14,432.811,1085.35,449.246,1088.09,447.87699999999995,1090.83,436.92,1111.37,436.92,1107.95,437.60400000000004,1107.61,438.63199999999995,1102.47,431.783,1111.72,436.577,1108.63,437.60400000000004,1107.95,438.289,1098.7,432.811,1107.61,436.235,1112.06,440.344,1120.28,438.63199999999995,1129.18,424.935,1093.91,437.94699999999995,1113.77,443.425,1115.82,447.534,1265.75,481.03,1269.12,477.665,1268.7,481.03,1267.44,491.125,1262.81,496.593,1273.32,507.95,1269.12,512.576,1262.81,514.259,1259.86,511.315,1266.17,512.576,1259.02,514.679,1253.13,507.95,1250.19,502.061,1258.18,510.894,1252.29,511.735,1248.51,505.005,1246.4,500.379,1252.71,507.529,1247.67,506.68800000000005,1245.56,502.902,1243.88,500.379
DarPaso,Caminar,Pausa,Neutral,0.0,1088.55,431.34,1088.22,426.01199999999994,1083.89,438.665,1084.23,439.664,1085.56,442.32800000000003,1084.23,423.348,1086.22,425.67900000000003,1112.2,427.344,1102.87,434.336,1085.56,423.348,1110.53,427.67699999999996,1110.2,428.676,1103.21,434.00300000000004,1084.23,422.68199999999996,1109.53,428.01,1109.87,429.342,1103.54,433.337,1087.89,424.68,1115.53,431.00699999999995,1111.2,429.009,1103.21,434.336,1263.18,474.87699999999995,1263.58,468.898,1264.78,463.716,1261.59,478.465,1260.0,484.444,1272.75,490.423,1269.96,497.598,1265.58,497.598,1261.99,499.19199999999995,1267.97,497.99699999999996,1260.79,503.17900000000003,1254.02,498.395,1250.03,492.815,1261.59,500.787,1254.02,503.577,1248.04,497.598,1244.85,493.61199999999997,1254.02,498.79400000000004,1247.24,500.38800000000003,1244.05,496.801,1242.46,493.61199999999997
DarPaso,Caminar,Pausa,Neutral,0.0,1095.82,405.73699999999997,1080.2,423.63,1076.3,418.42400000000004,1077.27,418.099,1079.87,438.594,1083.78,418.099,1082.8,422.654,1084.75,423.955,1088.01,434.04,1085.41,418.75,1083.45,422.654,1085.41,424.28,1088.98,433.715,1085.41,419.726,1083.45,422.97900000000004,1087.68,430.787,1089.31,432.73900000000003,1106.23,421.352,1102.65,425.256,1105.57,426.23199999999997,1103.3,426.23199999999997,1261.77,465.36,1262.89,460.48800000000006,1264.77,455.616,1262.89,469.10699999999997,1258.77,474.728,1268.52,483.347,1268.52,487.844,1265.89,487.844,1265.14,487.094,1263.27,489.717,1259.52,492.715,1254.28,487.844,1252.4,483.347,1255.4,489.717,1252.03,492.715,1247.53,487.094,1246.41,482.223,1249.03,488.968,1244.53,489.717,1243.03,486.719,1241.53,483.722
DarPaso,Caminar,Pausa,Neutral,0.0,1087.74,402.395,1058.96,421.37800000000004,1060.79,422.603,1061.41,432.095,1072.74,432.401,1076.1,417.092,1076.72,421.991,1080.08,422.29699999999997,1079.78,431.48199999999997,1075.8,418.92900000000003,1077.02,420.76599999999996,1080.08,423.215,1081.31,430.564,1077.33,419.235,1077.94,420.154,1081.31,426.583,1066.61,437.3,1079.17,420.46,1063.55,425.971,1092.33,427.19599999999997,1092.33,428.421,1253.81,458.556,1261.11,454.907,1264.39,447.244,1262.57,449.06800000000004,1255.63,460.015,1268.4,473.152,1266.58,476.436,1265.12,475.341,1262.93,470.962,1261.47,479.355,1257.09,480.814,1253.81,473.152,1251.25,467.31300000000005,1252.35,480.085,1249.43,478.99,1246.51,472.42199999999997,1245.05,466.218,1245.05,477.895,1243.23,475.70599999999996,1241.77,471.69199999999995,1241.04,469.13800000000003
