Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,69.4809,509.925,28.4004,581.839,63.631,615.616,123.823,661.092,170.81900000000002,646.441,0.0,0.0,0.0,0.0,0.0,0.0,103.274,716.905
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,75.3807,501.07199999999995,34.2586,574.495,65.0877,612.6619999999999,122.319,659.669,169.359,644.987,15.1785,543.668,72.434,530.475,125.29299999999999,512.845,103.277,709.57
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,84.1955,493.764,38.6678,565.693,66.578,608.252,122.32600000000001,661.0830000000001,169.34599999999998,646.448,21.0506,529.003,79.779,521.668,135.585,508.42800000000005,106.206,699.29
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,88.60600000000001,484.945,40.1619,555.3969999999999,65.1049,600.914,115.005,659.6510000000001,169.3,649.354,26.935,520.168,87.1039,515.755,147.329,502.57800000000003,103.24600000000001,689.0169999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,97.3966,479.075,41.5881,543.681,65.0862,593.572,109.154,655.226,167.87,647.9119999999999,26.929000000000002,506.955,91.5261,508.441,154.629,501.11,109.119,686.073
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,101.815,467.366,46.0215,531.929,65.1111,583.31,106.17399999999999,647.922,167.834,646.457,28.399,492.29400000000004,98.8548,504.02,159.062,501.08,106.211,677.2669999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,107.667,461.467,48.9389,521.659,68.0477,577.419,100.352,643.516,163.44899999999998,647.893,24.0013,479.088,100.34,501.077,166.363,501.08,104.73200000000001,671.385
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,112.071,454.108,53.3625,515.765,69.4769,567.1659999999999,98.8326,639.115,160.51,646.457,35.7294,476.158,104.70700000000001,498.13599999999997,167.856,501.124,103.256,664.061
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,117.94,442.401,56.2884,509.906,70.9793,561.273,95.9272,631.754,159.06,646.413,41.5947,471.721,103.277,498.135,167.861,502.55,104.726,659.6419999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,122.35600000000001,439.41900000000004,60.7025,502.555,73.9066,553.937,94.4626,627.381,159.049,644.977,48.9416,462.939,109.134,492.285,170.773,502.574,103.281,649.349
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,129.678,435.036,65.109,498.17400000000004,75.3573,548.081,90.0351,625.856,160.525,644.957,54.8325,457.04699999999997,114.99799999999999,490.81800000000004,173.71099999999998,504.036,104.741,637.615
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,134.048,429.147,73.8899,495.224,76.8471,545.146,91.5238,622.929,160.499,643.5219999999999,62.1547,452.63699999999994,120.895,492.293,181.054,505.51599999999996,107.65799999999999,636.1619999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,135.592,426.19800000000004,78.2968,487.89599999999996,81.2554,540.724,91.5377,621.457,161.969,643.531,69.5029,448.249,125.288,495.209,184.0,505.50699999999995,112.08200000000001,627.336
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,141.424,421.81699999999995,82.7002,486.43199999999996,84.1589,534.877,98.8691,621.46,163.461,643.514,73.9007,443.843,129.68,490.827,184.03599999999997,506.944,120.887,624.418
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,144.373,418.861,87.0953,482.01599999999996,87.1425,528.996,98.8622,618.5269999999999,166.36599999999999,643.518,78.3127,439.454,132.612,490.829,182.577,505.51199999999994,134.086,612.668
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,148.77200000000002,415.954,90.0386,480.56199999999995,91.5302,530.45,100.315,615.619,166.394,642.057,82.70700000000001,437.983,135.55,492.296,188.403,505.50800000000004,139.96,605.328
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,151.718,414.486,97.4013,479.08099999999996,98.8659,527.513,100.336,615.609,166.358,642.023,88.5776,436.49199999999996,135.571,484.972,185.457,505.519,145.825,605.331
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,156.122,410.103,103.243,476.154,104.715,521.631,100.335,612.687,167.86599999999999,640.589,94.4498,435.025,142.885,484.961,188.415,504.035,150.247,603.857
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,159.035,410.06800000000004,107.67299999999999,474.668,107.663,518.721,103.24799999999999,612.686,169.295,640.555,104.726,435.01599999999996,148.77700000000002,484.955,194.248,502.574,151.715,602.376
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,160.535,408.599,110.62200000000001,473.19,110.61399999999999,515.776,103.25399999999999,611.189,169.31400000000002,640.533,109.131,433.56199999999995,153.17,486.399,195.77599999999998,504.031,153.17,603.851
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,167.87599999999998,407.129,117.925,473.19800000000004,116.47399999999999,514.314,101.82700000000001,609.727,170.77599999999998,640.53,112.069,432.10699999999997,153.161,482.022,194.295,505.501,156.11,602.403
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,172.26,405.686,120.899,473.20099999999996,117.956,514.317,101.829,608.244,170.801,639.109,115.015,429.17699999999996,154.658,480.545,195.75400000000002,506.969,154.64600000000002,603.854
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,176.66099999999997,405.686,123.8,470.274,120.90299999999999,511.379,103.241,605.354,173.71400000000003,639.095,117.943,427.7,159.032,477.60699999999997,198.662,504.033,156.111,602.3969999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,179.56400000000002,405.659,126.75,471.745,122.352,512.827,103.262,605.314,176.657,637.63,126.745,430.635,163.451,484.955,203.065,502.591,160.50799999999998,602.3969999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,181.097,404.216,129.695,470.275,125.271,511.384,103.275,603.875,176.665,637.62,126.751,427.70099999999996,169.338,477.61,206.02,501.13199999999995,161.974,602.4019999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,182.56900000000002,404.168,132.609,470.25699999999995,125.27,511.392,104.71600000000001,603.876,179.575,636.144,132.626,426.23,170.778,471.72900000000004,206.03799999999998,499.65,159.05200000000002,600.927
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,183.989,402.741,134.099,470.25699999999995,126.762,514.294,103.279,603.883,181.041,634.693,145.84,430.62199999999996,175.18200000000002,483.477,210.42700000000002,499.652,164.925,603.8480000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,184.02700000000002,398.32,137.036,471.727,128.2,514.293,104.73899999999999,605.312,182.528,633.236,151.716,432.09,186.94,486.408,219.266,498.171,164.91400000000002,600.925
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,186.94,393.95099999999996,137.04399999999998,468.816,129.674,514.318,107.647,605.3240000000001,183.986,631.761,153.173,429.165,189.86599999999999,483.491,217.79,496.67699999999996,166.375,597.9780000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,189.865,392.472,141.42,470.256,131.137,514.308,107.664,605.354,186.93099999999998,630.286,157.584,430.62,182.542,479.082,217.77599999999998,492.292,166.395,596.509
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,191.35,389.556,138.493,470.26199999999994,129.689,515.7769999999999,107.68700000000001,605.32,189.886,628.828,156.1,429.17199999999997,192.80900000000003,484.92800000000005,220.715,492.29900000000004,169.313,596.5219999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,192.808,386.599,135.543,470.269,128.22,517.236,109.137,605.34,192.82,628.784,147.297,427.684,179.59799999999998,470.278,219.25400000000002,487.876,167.861,595.04
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,192.81400000000002,386.585,135.586,467.34,128.209,514.321,112.044,605.325,192.83599999999998,627.32,151.71,424.772,189.864,467.342,228.014,486.418,170.774,592.123
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,194.27200000000002,383.681,138.493,467.342,128.19899999999998,515.7669999999999,112.06700000000001,603.884,194.30900000000003,625.8969999999999,163.451,424.749,191.34900000000002,465.85900000000004,229.516,486.405,170.78900000000002,583.315
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,194.30700000000002,385.12,139.95600000000002,471.719,125.306,515.781,112.086,603.845,197.22799999999998,625.879,163.44,429.167,192.832,465.858,229.515,486.392,173.739,590.641
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,197.197,388.043,141.418,470.265,126.757,515.789,113.559,603.86,200.149,627.306,159.047,427.707,188.41400000000002,462.925,0.0,0.0,178.143,592.112
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,198.707,390.98400000000004,142.905,473.19,129.705,518.6990000000001,116.478,605.332,201.642,627.3290000000001,154.648,429.166,195.745,465.87699999999995,230.96900000000002,486.405,181.055,593.581
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,203.101,392.48400000000004,142.903,474.67900000000003,132.639,520.191,120.865,606.821,203.1,627.349,148.774,432.086,195.72799999999998,464.413,230.981,486.41900000000004,184.013,593.5830000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,206.05200000000002,392.44599999999997,148.77200000000002,476.161,135.566,521.6659999999999,122.35799999999999,606.798,206.03400000000002,627.367,150.24,430.62699999999995,197.233,464.421,232.457,486.42900000000003,189.877,596.518
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,211.895,395.406,150.26,477.595,142.91,524.5740000000001,126.749,609.7090000000001,213.356,628.781,150.24200000000002,429.165,201.62400000000002,465.86800000000005,236.84599999999998,486.416,197.197,600.929
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,217.762,405.66,159.062,477.60900000000004,148.77700000000002,524.582,131.16899999999998,611.183,216.301,627.321,164.917,433.579,0.0,0.0,0.0,0.0,198.683,599.467
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,226.558,405.667,159.048,477.601,154.639,526.0409999999999,135.543,609.714,220.696,625.844,148.765,430.64099999999996,219.243,473.204,272.079,482.027,208.959,597.972
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,229.53400000000002,404.222,163.45,474.69199999999995,161.99,523.135,139.955,606.819,226.59099999999998,622.939,147.305,427.68,214.842,465.861,0.0,0.0,213.378,597.991
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,239.75400000000002,404.225,167.861,471.74300000000005,169.305,520.179,145.83100000000002,603.854,229.498,618.558,151.713,424.75699999999995,217.765,461.455,260.349,482.019,220.705,596.512
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,244.187,395.418,172.27700000000002,465.881,173.743,515.786,150.25799999999998,600.946,232.454,617.107,157.593,420.34,217.767,458.535,264.776,480.535,229.52900000000002,593.576
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,251.488,392.474,181.079,467.319,179.58599999999998,514.317,156.105,597.982,241.24900000000002,617.1,169.31,418.884,230.977,459.98199999999997,276.486,480.542,233.924,593.595
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,258.868,390.999,184.03,462.93199999999996,182.532,509.906,163.46200000000002,596.499,245.675,617.1080000000001,173.734,415.94199999999995,233.90599999999998,452.655,276.51599999999996,479.066,244.19,593.5880000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,263.27,386.60699999999997,192.82299999999998,461.45099999999996,188.418,508.42,170.79,596.51,251.55700000000002,617.078,182.52200000000002,414.5,244.175,454.14300000000003,286.77099999999996,479.084,250.067,590.648
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,266.204,383.69199999999995,198.705,457.04900000000004,194.295,504.039,178.122,593.599,261.784,614.16,192.80599999999998,410.07,250.03799999999998,451.156,294.125,477.589,257.39599999999996,587.707
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,270.623,385.11800000000005,203.107,457.04699999999997,195.764,502.57199999999995,182.53,592.106,267.676,611.203,201.623,411.539,261.777,451.164,301.464,474.68800000000005,266.22700000000003,586.241
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,275.01099999999997,380.714,208.959,454.102,198.7,498.17699999999996,186.938,586.229,275.001,608.273,208.968,408.624,264.745,446.791,311.743,473.226,269.165,584.774
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,276.529,373.38599999999997,214.84900000000002,451.191,203.104,496.676,195.753,583.317,279.411,605.364,217.771,407.12800000000004,269.133,440.913,320.522,473.176,275.029,581.8290000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,279.407,363.131,220.69400000000002,448.24,210.42700000000002,489.36199999999997,198.658,580.388,283.843,605.341,222.17,404.199,275.001,440.93300000000005,326.422,471.724,282.35200000000003,580.368
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,283.835,366.033,223.642,443.837,216.274,489.347,203.104,580.398,289.721,606.786,222.18099999999998,401.279,277.937,440.908,333.735,471.751,286.755,580.376
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,288.205,361.62699999999995,229.517,440.914,219.237,486.441,207.495,580.386,295.568,608.265,235.38400000000001,399.81,283.837,440.93699999999995,336.685,474.671,292.652,580.375
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,291.153,358.69599999999997,232.46400000000003,439.435,223.637,484.959,214.833,580.376,299.98900000000003,611.206,255.93200000000002,396.87800000000004,289.685,443.858,339.634,476.145,295.58299999999997,581.8380000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,292.638,358.723,239.783,439.464,228.03900000000002,486.41,217.804,580.393,308.775,614.139,248.59799999999998,396.88,291.157,442.39,342.566,477.611,298.505,581.846
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,297.018,360.189,241.262,439.44699999999995,230.987,484.959,226.58900000000003,581.867,310.29,617.054,251.533,396.865,295.569,446.793,344.037,479.095,307.318,583.315
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,297.058,358.716,244.18400000000003,439.425,235.396,484.923,229.50099999999998,584.775,313.204,618.5219999999999,266.211,395.409,297.055,449.72,346.93800000000005,482.006,304.38,586.248
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,299.95799999999997,357.224,247.128,437.98900000000003,239.81099999999998,483.48800000000006,233.90900000000002,587.7040000000001,319.075,622.925,270.613,395.39,299.966,451.16900000000004,349.894,483.466,307.323,587.7180000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,304.392,355.759,250.046,437.986,242.72400000000002,483.491,239.81,590.627,323.441,625.869,270.617,395.41,301.453,451.155,354.3,484.91900000000004,307.327,589.175
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,308.76,357.236,248.583,437.976,245.639,483.49199999999996,241.28,590.648,324.932,628.798,245.65900000000002,395.394,301.45599999999996,449.715,357.221,486.379,308.78,589.17
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,310.202,360.173,250.075,437.965,247.12099999999998,484.95099999999996,244.192,592.08,324.938,633.2180000000001,245.67,393.931,305.84,449.7,358.67699999999996,487.874,305.842,590.6519999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,310.265,357.241,251.52,437.98900000000003,248.582,484.955,247.11,593.548,327.85699999999997,637.606,245.668,395.407,308.786,449.718,358.727,489.37800000000004,308.78,592.1030000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.69599999999997,358.72,253.00400000000002,439.42800000000005,250.053,484.965,248.59900000000002,593.585,330.82300000000004,639.0840000000001,244.19099999999997,398.336,310.269,451.176,364.56,492.289,308.779,590.643
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.732,355.759,254.482,439.42900000000003,250.074,484.958,251.545,595.0369999999999,335.19300000000004,640.533,245.672,398.327,313.178,451.181,367.51599999999996,493.755,308.788,586.25
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.177,357.233,255.94299999999998,439.43699999999995,248.61700000000002,486.408,258.861,596.499,339.634,640.5790000000001,267.68,395.404,320.52099999999996,452.61800000000005,371.936,496.708,310.23400000000004,586.249
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.226,354.309,263.278,437.99300000000005,248.602,484.966,261.825,596.506,342.564,640.563,283.814,398.336,323.487,452.657,374.855,498.14300000000003,310.236,587.7080000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.226,354.287,263.274,439.43199999999996,248.59400000000002,486.4,263.312,596.5319999999999,344.015,642.044,285.288,399.814,324.918,452.661,377.76800000000003,498.159,311.71,586.235
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.22,352.82199999999995,263.27099999999996,440.906,247.12,486.415,264.719,597.975,342.555,643.487,286.751,404.199,326.404,454.134,376.32300000000004,498.18699999999995,310.235,592.094
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.204,355.778,261.83,442.39300000000003,244.208,487.89599999999996,264.735,598.001,342.548,643.506,286.767,405.702,324.96299999999997,455.61199999999997,377.779,499.589,301.438,590.654
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,313.16700000000003,363.099,261.818,443.85400000000004,244.173,487.902,261.801,593.554,344.014,643.477,286.752,407.17,323.45099999999996,455.598,376.32599999999996,498.17,295.579,589.1759999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,311.702,363.097,260.346,448.25,239.77700000000002,489.358,258.857,592.085,342.57099999999997,642.043,282.361,411.55400000000003,322.01,457.048,377.76800000000003,498.166,289.687,592.094
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,308.788,370.452,254.46599999999998,451.175,232.454,496.681,263.303,595.0790000000001,341.105,642.034,277.953,413.009,319.065,457.055,376.32599999999996,498.157,283.841,593.578
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,301.461,382.19199999999995,251.528,455.602,228.044,501.111,266.22700000000003,599.4730000000001,342.56699999999995,643.506,277.941,418.86800000000005,321.973,462.935,377.76599999999996,498.18800000000005,277.96,599.444
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,294.103,392.483,245.69099999999997,457.065,222.16099999999997,504.038,264.767,600.936,342.56,644.938,274.999,417.441,313.19599999999997,461.466,373.38,499.595,275.003,602.38
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,283.828,405.68800000000005,241.247,462.945,216.28099999999998,509.918,263.282,603.8290000000001,341.075,646.4119999999999,266.215,421.81699999999995,310.22,462.899,370.42,498.18300000000005,270.60400000000004,605.3290000000001
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,273.564,417.412,241.25,464.38599999999997,206.048,512.851,258.875,605.344,339.616,649.336,273.54200000000003,415.962,307.322,464.421,367.51800000000003,499.61199999999997,264.732,609.719
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,263.24,432.102,231.015,471.75300000000004,198.671,518.724,251.514,611.212,335.202,649.39,267.676,424.746,307.296,468.79900000000004,360.16900000000004,499.615,261.807,614.14
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,248.622,440.88599999999997,225.112,479.088,191.328,530.452,242.738,617.1030000000001,330.782,650.852,263.246,427.70300000000003,298.47700000000003,470.25,357.225,499.648,255.94099999999997,620.0169999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,235.38400000000001,452.681,216.28,486.409,178.13099999999997,533.371,229.502,627.321,320.517,652.3,254.453,439.458,292.65,473.18,348.415,501.1,251.516,628.799
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,223.645,464.406,204.546,496.68300000000005,166.408,545.132,217.75599999999997,634.686,308.8,652.339,247.13099999999997,448.24300000000005,291.17,477.619,345.45599999999996,504.031,248.57299999999998,637.628
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,207.48,476.167,195.752,505.496,153.17600000000002,555.429,206.02700000000002,643.476,294.094,658.1510000000001,239.80700000000002,455.599,277.98400000000004,482.00699999999995,335.24300000000005,509.87800000000004,242.706,646.444
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,195.761,486.38800000000003,182.52599999999998,512.825,141.446,565.7040000000001,188.416,650.851,283.834,661.1260000000001,223.637,459.99800000000005,270.631,486.392,330.814,517.236,235.372,653.7669999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,182.50900000000001,498.148,173.733,521.649,129.671,574.511,173.739,659.663,267.683,664.067,220.69400000000002,470.267,266.21299999999997,495.209,324.942,526.08,223.625,661.12
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,169.354,506.961,163.441,530.464,115.00200000000001,580.3969999999999,157.601,665.523,251.549,672.825,210.44400000000002,480.525,258.878,499.666,316.14799999999997,534.8580000000001,216.308,669.923
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,159.025,514.33,153.178,536.337,103.26,590.627,144.35299999999998,674.317,239.795,674.355,206.03,486.43,252.993,508.43,310.28700000000003,548.056,211.903,681.6669999999999
DarPaso,Caminar,Pausa,Neutral,0.0,148.806,524.596,147.274,546.5880000000001,91.5296,596.523,129.689,678.7139999999999,228.021,678.7289999999999,198.68099999999998,496.69199999999995,247.15400000000002,514.311,302.915,559.81,207.493,689.0110000000001
DarPaso,Caminar,Pausa,Neutral,0.0,138.512,531.941,138.47799999999998,550.997,85.6617,600.923,119.42200000000001,687.507,214.825,686.087,195.738,501.101,245.645,521.674,295.592,573.013,201.63299999999998,696.329
DarPaso,Caminar,Pausa,Neutral,0.0,132.59799999999998,539.266,132.635,556.8919999999999,76.8512,606.815,109.134,691.932,201.614,690.46,189.873,508.423,245.646,531.9540000000001,291.159,590.648,198.66400000000002,700.757
DarPaso,Caminar,Pausa,Neutral,0.0,123.84899999999999,548.087,125.26899999999999,565.677,72.4217,612.682,103.238,697.7819999999999,194.268,694.885,178.143,520.174,241.24599999999998,533.401,286.769,605.32,197.197,708.1039999999999
DarPaso,Caminar,Pausa,Neutral,0.0,122.318,556.885,122.31700000000001,571.561,65.1122,619.99,100.29700000000001,703.684,188.415,699.304,176.671,527.513,244.19400000000002,548.082,277.982,621.461,195.74599999999998,712.5139999999999
DarPaso,Caminar,Pausa,Neutral,0.0,117.921,564.2180000000001,122.324,578.92,63.599,624.424,97.3832,709.533,182.56099999999998,708.08,181.093,534.8430000000001,247.106,559.818,275.03700000000003,639.106,195.729,721.315
DarPaso,Caminar,Pausa,Neutral,0.0,113.538,571.567,119.39399999999999,584.798,60.677,631.761,97.3662,715.4169999999999,182.551,713.949,179.583,542.196,247.15099999999998,570.121,270.597,652.316,195.74900000000002,727.178
DarPaso,Caminar,Pausa,Neutral,0.0,110.603,580.401,119.4,593.595,57.7486,640.57,95.9268,721.325,182.545,721.33,179.59400000000002,548.082,248.62099999999998,580.3919999999999,264.781,669.925,197.208,738.909
DarPaso,Caminar,Pausa,Neutral,0.0,110.585,590.622,119.434,603.8530000000001,57.7419,649.354,97.37299999999999,730.115,181.065,733.061,181.081,558.381,252.993,595.039,263.285,684.602,188.41099999999997,749.188
DarPaso,Caminar,Pausa,Neutral,0.0,110.618,597.989,120.852,615.571,56.2821,659.645,92.9925,738.893,179.613,744.755,182.521,570.099,255.946,606.783,261.806,697.807,173.72299999999998,760.943
DarPaso,Caminar,Pausa,Neutral,0.0,110.569,608.253,122.333,624.4169999999999,56.3067,665.539,91.5012,746.237,176.672,757.992,184.02,581.8290000000001,261.796,621.466,261.813,712.518,169.30900000000003,777.0980000000001
DarPaso,Caminar,Pausa,Neutral,0.0,112.045,618.5419999999999,122.34899999999999,636.144,56.2921,675.81,88.6156,756.5160000000001,173.722,769.7280000000001,185.484,595.065,264.763,630.298,263.27299999999997,725.7189999999999,170.804,790.283
DarPaso,Caminar,Pausa,Neutral,0.0,114.99,628.837,123.84299999999999,646.422,57.7474,686.0889999999999,87.1407,766.7869999999999,173.72299999999998,782.971,192.796,608.25,269.156,646.4169999999999,264.725,743.312,172.27200000000002,806.454
DarPaso,Caminar,Pausa,Neutral,0.0,119.37899999999999,642.02,126.75200000000001,659.6189999999999,59.2111,694.878,87.1338,772.673,173.715,794.721,194.287,621.467,274.992,661.085,264.73400000000004,758.01,172.27200000000002,813.7919999999999
DarPaso,Caminar,Pausa,Neutral,0.0,122.30799999999999,652.307,131.16,669.9169999999999,60.6849,706.5980000000001,87.1197,782.948,170.81400000000002,810.845,198.685,633.217,276.51099999999997,674.329,264.78700000000003,772.689,172.25799999999998,831.398
DarPaso,Caminar,Pausa,Neutral,0.0,122.369,662.5880000000001,132.624,677.2860000000001,59.2347,713.955,85.6418,787.38,170.78900000000002,826.972,201.625,644.974,279.408,689.029,266.242,788.826,176.667,837.29
DarPaso,Caminar,Pausa,Neutral,0.0,125.28299999999999,672.8389999999999,134.05200000000002,689.003,57.7737,721.323,84.1892,793.2660000000001,166.364,838.7589999999999,204.53099999999998,655.259,280.9,703.68,269.171,803.529,176.658,849.007
DarPaso,Caminar,Pausa,Neutral,0.0,126.773,680.19,134.06,697.788,57.7439,730.096,84.1893,803.4830000000001,160.509,853.431,204.574,665.535,283.81,713.9739999999999,272.08299999999997,816.701,181.082,863.688
DarPaso,Caminar,Pausa,Neutral,0.0,129.70600000000002,690.4960000000001,134.094,709.525,57.7435,738.915,81.2325,809.367,151.736,866.6460000000001,207.49099999999999,675.789,286.76,724.258,273.526,829.94,186.933,878.377
DarPaso,Caminar,Pausa,Neutral,0.0,132.624,699.313,135.545,716.903,57.7777,746.2860000000001,78.3251,816.7280000000001,147.29,879.862,211.877,686.077,288.265,737.451,275.026,838.74,192.80900000000003,881.325
DarPaso,Caminar,Pausa,Neutral,0.0,134.086,711.038,135.56,724.26,59.2203,757.993,76.8362,825.5419999999999,137.04399999999998,890.123,211.899,693.426,292.61,746.2439999999999,276.514,850.5089999999999,201.597,891.597
DarPaso,Caminar,Pausa,Neutral,0.0,135.589,722.7439999999999,135.58100000000002,735.9760000000001,59.2413,768.263,76.8156,834.335,134.067,901.868,213.347,702.212,294.131,757.987,280.913,862.2130000000001,207.487,900.4010000000001
DarPaso,Caminar,Pausa,Neutral,0.0,139.946,733.0319999999999,135.595,744.7610000000001,59.242,780.025,76.8372,843.15,128.224,916.548,214.826,711.0089999999999,298.495,766.828,288.204,872.51,214.813,913.6060000000001
DarPaso,Caminar,Pausa,Neutral,0.0,144.343,743.295,139.953,756.538,63.6029,791.7689999999999,78.324,854.8960000000001,126.734,931.203,217.77200000000002,721.278,301.44,774.163,291.19599999999997,881.332,216.305,926.823
DarPaso,Caminar,Pausa,Neutral,0.0,147.282,755.082,138.502,768.255,65.0938,804.9889999999999,81.2297,866.658,123.84100000000001,944.462,216.324,730.1030000000001,307.295,782.9780000000001,298.494,888.675,214.83599999999998,932.704
DarPaso,Caminar,Pausa,Neutral,0.0,150.227,768.252,145.814,780.034,68.0145,818.21,87.0867,882.7869999999999,123.796,956.188,222.15599999999998,738.932,310.269,790.306,308.763,897.487,220.715,947.385
DarPaso,Caminar,Pausa,Neutral,0.0,154.64600000000002,781.503,147.278,790.315,69.5149,834.3560000000001,88.5638,896.0010000000001,123.84299999999999,969.393,225.10299999999998,749.197,313.172,800.561,314.644,901.867,225.105,959.1210000000001
DarPaso,Caminar,Pausa,Neutral,0.0,159.062,793.257,150.247,804.9910000000001,75.3497,850.5089999999999,92.9848,910.672,126.73200000000001,979.682,228.053,760.953,316.107,806.457,323.49,912.137,229.53099999999998,972.32
DarPaso,Caminar,Pausa,Neutral,0.0,164.923,813.796,153.174,818.188,78.3151,866.64,101.773,929.7739999999999,131.143,995.83,229.52700000000002,772.705,319.066,813.802,333.756,920.936,232.46200000000002,979.686
